Unnamed: 0,date,BW,BY,BE,BB,HB,HH,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH
3175,2023-06-01,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
3176,2023-06-02,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
3177,2023-06-03,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3178,2023-06-04,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3179,2023-06-05,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3180,2023-06-06,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3181,2023-06-07,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3182,2023-06-08,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3183,2023-06-09,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3184,2023-07-27,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3185,2023-07-28,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3186,2023-07-29,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3187,2023-07-30,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3188,2023-07-31,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3189,2023-08-01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3190,2023-08-02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3191,2023-08-03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3192,2023-08-04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3193,2023-08-05,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
3194,2023-08-06,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
3195,2023-08-07,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
3196,2023-08-08,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
3197,2023-08-09,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
3198,2023-08-10,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
3199,2023-08-11,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
3200,2023-08-12,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
3201,2023-08-13,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
3202,2023-08-14,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
3203,2023-08-15,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
3204,2023-08-16,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
3205,2023-08-17,True,True,True,True,False,True,True,True,False,False,True,True,True,False,True,True
3206,2023-08-18,True,True,True,True,False,True,True,True,False,False,True,True,True,False,True,True
3207,2023-08-19,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,True
3208,2023-08-20,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False
3209,2023-08-21,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False
3210,2023-08-22,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False
3211,2023-08-23,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False
3212,2023-08-24,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False
3213,2023-08-25,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False
3214,2023-08-26,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False
3215,2023-08-27,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False
3216,2023-08-28,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False
3217,2023-08-29,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False
3218,2023-08-30,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False
3219,2023-08-31,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False
3220,2023-09-01,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False
3221,2023-09-02,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3222,2023-09-03,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3223,2023-09-04,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3224,2023-09-05,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3225,2023-09-06,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3226,2023-09-07,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3227,2023-09-08,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3228,2023-09-09,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3229,2023-10-30,True,True,True,True,True,False,False,True,True,False,False,True,True,True,False,False
3230,2023-10-31,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False
3231,2023-11-01,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False
3232,2023-11-02,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False
3233,2023-11-03,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False
3234,2023-12-23,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True
3235,2023-12-24,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True
3236,2023-12-25,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True
3237,2023-12-26,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True
3238,2023-12-27,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3239,2023-12-28,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3240,2023-12-29,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3241,2023-12-30,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3242,2023-12-31,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3243,2024-01-01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3244,2024-01-02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3245,2024-01-03,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True
3246,2024-01-04,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True
3247,2024-01-05,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True
3248,2023-02-20,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
3249,2023-02-21,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
3250,2023-02-22,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
3251,2023-02-23,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
3252,2023-02-24,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
3253,2023-04-03,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True
3254,2023-04-04,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True
3255,2023-04-05,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True
3256,2023-04-07,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True
3257,2023-04-08,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True
3258,2023-04-09,False,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True
3259,2023-04-10,False,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True
3260,2023-09-10,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3261,2023-09-11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3262,2023-11-22,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3263,2023-01-30,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
3264,2023-01-31,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
3265,2023-02-01,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3266,2023-02-02,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3267,2023-02-03,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3268,2023-02-04,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3269,2023-05-19,False,False,True,False,True,True,False,True,True,False,False,False,True,True,True,True
3270,2023-07-13,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,True
3271,2023-07-14,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,True
3272,2023-07-15,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,True
3273,2023-07-16,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,True
3274,2023-07-17,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True
3275,2023-07-18,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True
3276,2023-07-19,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True
3277,2023-07-20,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True
3278,2023-07-21,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True
3279,2023-07-22,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True
3280,2023-07-23,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True
3281,2023-07-24,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3282,2023-07-25,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3283,2023-07-26,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3284,2023-10-02,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,True
3285,2023-10-23,False,False,True,True,True,True,True,False,True,False,True,True,False,True,True,False
3286,2023-10-24,False,False,True,True,True,True,True,False,True,False,True,True,False,True,True,False
3287,2023-10-25,False,False,True,True,True,True,True,False,True,False,True,True,False,True,True,False
3288,2023-10-26,False,False,True,True,True,True,True,False,True,False,True,True,False,True,True,False
3289,2023-10-27,False,False,True,True,True,True,True,False,True,False,True,True,False,True,True,False
3290,2023-10-28,False,False,True,True,True,False,True,False,True,False,False,True,False,True,False,False
3291,2023-10-29,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False
3292,2023-11-04,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3293,2023-03-27,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3294,2023-03-28,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3295,2023-03-29,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3296,2023-03-30,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3297,2023-03-31,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3298,2023-04-01,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3299,2023-04-02,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3300,2023-07-06,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
3301,2023-07-07,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
3302,2023-07-08,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
3303,2023-07-09,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
3304,2023-07-10,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True
3305,2023-07-11,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True
3306,2023-07-12,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True
3307,2023-10-16,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False
3308,2023-10-17,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False
3309,2023-10-18,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False
3310,2023-10-19,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False
3311,2023-10-20,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False
3312,2023-10-21,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False
3313,2023-10-22,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False
3314,2023-01-27,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3315,2023-03-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3316,2023-03-07,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3317,2023-03-08,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3318,2023-03-09,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3319,2023-03-10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3320,2023-03-11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3321,2023-03-12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3322,2023-03-13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3323,2023-03-14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3324,2023-03-15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3325,2023-03-16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3326,2023-03-17,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3327,2023-05-15,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3328,2023-05-16,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3329,2023-05-17,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3330,2023-05-18,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3331,2023-12-22,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True
3332,2023-04-16,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3333,2023-04-17,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3334,2023-04-18,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3335,2023-04-19,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3336,2023-04-20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3337,2023-04-21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3338,2023-04-22,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3339,2024-01-06,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3340,2024-01-07,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3341,2024-01-08,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3342,2024-01-09,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3343,2024-01-10,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3344,2024-01-11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3345,2024-01-12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3346,2024-01-13,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3347,2023-02-06,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3348,2023-02-07,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3349,2023-02-08,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3350,2023-02-09,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3351,2023-02-10,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3352,2023-02-11,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3353,2023-02-12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3354,2023-02-13,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
3355,2023-02-14,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
3356,2023-02-15,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
3357,2023-02-16,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
3358,2023-02-17,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
3359,2023-02-18,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3360,2023-05-26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3361,2023-05-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3362,2023-05-28,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3363,2023-05-29,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3364,2023-10-09,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
3365,2023-10-10,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
3366,2023-10-11,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
3367,2023-10-12,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
3368,2023-10-13,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
3369,2023-10-14,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
3370,2023-12-21,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
3371,2023-06-22,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3372,2023-06-23,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3373,2023-06-24,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3374,2023-06-25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3375,2023-06-26,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3376,2023-06-27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3377,2023-06-28,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3378,2023-06-29,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3379,2023-06-30,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3380,2023-07-01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3381,2023-07-02,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3382,2023-07-03,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3383,2023-07-04,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3384,2023-07-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3385,2023-10-03,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
3386,2023-10-04,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
3387,2023-10-05,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
3388,2023-10-06,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
3389,2023-10-07,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
3390,2023-10-08,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
3391,2023-02-19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3392,2023-05-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3393,2024-03-23,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3394,2024-03-24,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3395,2024-03-25,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True
3396,2024-03-26,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True
3397,2024-03-27,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True
3398,2024-03-28,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True
3399,2024-03-29,True,True,True,True,False,False,True,True,False,True,True,True,True,True,False,True
3400,2024-03-30,True,True,True,True,False,False,True,True,False,True,True,True,True,True,False,True
3401,2024-03-31,True,True,True,True,False,False,True,True,False,True,True,True,True,False,False,True
3402,2024-04-01,True,True,True,True,False,False,True,True,False,True,True,True,True,False,False,True
3403,2024-04-02,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,True
3404,2024-04-03,True,True,True,True,False,False,True,True,False,True,False,True,True,False,True,True
3405,2024-04-04,True,True,True,True,False,False,True,False,False,True,False,True,True,False,True,True
3406,2024-04-05,True,True,True,True,False,False,True,False,False,True,False,True,True,False,True,True
3407,2024-05-21,True,True,False,False,False,True,False,True,False,True,True,True,True,True,False,False
3408,2024-05-22,True,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False
3409,2024-05-23,True,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False
3410,2024-05-24,True,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False
3411,2024-05-25,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3412,2024-05-26,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3413,2024-05-27,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3414,2024-05-28,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3415,2024-05-29,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3416,2024-05-30,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3417,2024-05-31,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3418,2024-07-25,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3419,2024-07-26,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3420,2024-07-27,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3421,2024-07-28,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3422,2024-07-29,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3423,2024-07-30,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3424,2024-07-31,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3425,2024-08-01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
3426,2024-08-02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
3427,2024-08-03,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False
3428,2024-08-04,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3429,2024-08-05,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3430,2024-08-06,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3431,2024-08-07,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3432,2024-08-08,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3433,2024-08-09,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3434,2024-08-10,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3435,2024-08-11,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3436,2024-08-12,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3437,2024-08-13,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3438,2024-08-14,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3439,2024-08-15,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3440,2024-08-16,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3441,2024-08-17,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3442,2024-08-18,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3443,2024-08-19,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3444,2024-08-20,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False
3445,2024-08-21,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False
3446,2024-08-22,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False
3447,2024-08-23,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False
3448,2024-08-24,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False
3449,2024-08-25,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False
3450,2024-08-26,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False
3451,2024-08-27,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False
3452,2024-08-28,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False
3453,2024-08-29,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False
3454,2024-08-30,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False
3455,2024-08-31,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
3456,2024-09-01,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3457,2024-09-02,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3458,2024-09-03,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3459,2024-09-04,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3460,2024-09-05,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3461,2024-09-06,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3462,2024-09-07,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3463,2024-10-28,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False
3464,2024-10-29,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False
3465,2024-10-30,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False
3466,2024-10-31,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False
3467,2024-12-23,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
3468,2024-12-24,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
3469,2024-12-25,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
3470,2024-12-26,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
3471,2024-12-27,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
3472,2024-12-28,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
3473,2024-12-29,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
3474,2024-12-30,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
3475,2024-12-31,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
3476,2025-01-01,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True
3477,2025-01-02,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True
3478,2025-01-03,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True
3479,2025-01-04,True,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False
3480,2024-02-12,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True
3481,2024-02-13,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True
3482,2024-02-14,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True
3483,2024-02-15,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True
3484,2024-02-16,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True
3485,2024-04-06,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True
3486,2024-06-01,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3487,2024-09-08,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3488,2024-09-09,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3489,2024-11-20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3490,2024-02-05,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False
3491,2024-02-06,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False
3492,2024-02-07,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False
3493,2024-02-08,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False
3494,2024-02-09,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False
3495,2024-02-10,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3496,2024-05-10,False,False,True,False,True,True,False,True,True,False,False,False,True,False,True,True
3497,2024-07-18,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True
3498,2024-07-19,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True
3499,2024-07-20,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True
3500,2024-07-21,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True
3501,2024-07-22,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3502,2024-07-23,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3503,2024-07-24,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3504,2024-10-04,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True
3505,2024-10-21,False,False,True,True,False,True,False,True,False,True,True,True,False,False,True,False
