uuid,name,brand,street,house_number,post_code,city,latitude,longitude,first_active,openingtimes_json,file_date
005056ba-7cb6-1ed2-bceb-55dc09ec4d15,star Tankstelle,STAR,Hornsche Straße,43,32756,Detmold,51.93048,8.88276,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-561475e98d15,star Tankstelle,STAR,Detmolder Straße,479,33605,Bielefeld,51.99641,8.593849,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""23:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""23:00""}]}]}",2023-05-01
ac7a9102-6cc9-421c-8dab-e9f0e28d38da,SB Hilden Herder Str. 44,SB,Herder Str.,44,40721,Hilden,51.17835,6.921195,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:30"",""endp"":""21:30""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""20:30""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""20:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-564f94614d15,star Tankstelle,STAR,Mendener Straße,44,58675,Hemer,51.395127,7.768816,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
37ac7002-982a-4039-bdee-0c8256f3143e,Automatentankstelle,Markant (Tankautomat),Zum Bauverein,44,45899,Gelsenkirchen,51.5269,7.01837,2014-03-18 16:45:31+01,{},2023-05-01
4fea53fd-fe07-4fca-b1c6-56cffa6fd3a1,Aral Tankstelle,ARAL,Nordring,107,33330,Gütersloh,51.91278,8.366754,2014-03-18 16:45:31+01,{},2023-05-01
005056ba-7cb6-1ed2-bceb-568a4bb56d15,star Tankstelle,STAR,Portastraße,52,32429,Minden,52.273804,8.901536,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
37b0b280-01ac-442c-9653-264de201562b,TotalEnergies Duisburg,TotalEnergies,Grossenbaumer Allee ,75,47269,Duisburg,51.369542,6.779052,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-56c52ab44d16,star Tankstelle,STAR,Paderborner Straße,19,33415,Verl,51.881995,8.511473,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":15,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":16,""periods"":[{""startp"":""05:00"",""endp"":""23:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""23:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
37b98175-61a0-428c-a8d4-1ce07b1f7133,Harald Lohmer ,ED,Wormersdorfer Straße,90,53359,Rheinbach-Wormersdorf,50.604385,6.993533,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-577013c04d16,star Tankstelle,STAR,Bonsfelder Straße,85,42555,Velbert,51.370968,7.137623,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
51d4b558-a095-1aa0-e100-80009459e03a,JET AACHEN JUELICHER STR. 394,JET,JUELICHER STR.,394,52070,AACHEN,50.79246,6.12001,2014-03-18 16:45:31+01,{},2023-05-01
005056ba-7cb6-1ed2-bceb-57ae133b0d16,star Tankstelle,STAR,Friedensstraße,30-34,41236,Mönchengladbach,51.165953,6.45476,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""20:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-57e186e40d16,star Tankstelle,STAR,Evinger Straße,517,44339,Dortmund,51.573735,7.464103,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-5820525fcd16,star Tankstelle,STAR,Wertherstraße,1,32130,Enger,52.134635,8.558953,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:30"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
37eb87bb-ae20-4a4d-8cf2-97e8efc49b0a,Freie Tankstelle,Tankstelle,Lobbericher Straße,67,41334,Nettetal,51.2978,6.25661,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""18:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-585a648a8d16,star Tankstelle,STAR,Wasserfuhr,128,32108,Bad Salzuflen,52.066839,8.768448,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
380cc3c4-960a-45c4-e3df-a157084d6fca,Tank und Wasch,Freie Tankstelle Körschen,Joachimstr.,74,45309,Essen,51.470116,7.070943,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""20:00""}]}]}",2023-05-01
3820e199-05c1-4251-bf08-635cc878ecb1,bft Goch,bft,Klever Str.,10,47574,Goch,51.6824,6.16003,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":62,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":1,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-5976e66d8d18,star Tankstelle,STAR,Hauptstraße,33,33818,Leopoldshöhe,52.008825,8.69856,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
384c25ed-2b54-47b8-b1fb-c2d1af2ea092,Aral Tankstelle,ARAL,Salzufler Straße,111,32052,Herford,52.1073761,8.690386,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-5a1f26b90d18,star Tankstelle,STAR,Erwitter Straße,21,59590,Geseke,51.636068,8.503114,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""22:00""}]}]}",2023-05-01
386edc98-1377-4a42-af69-7a2b26daf9f1,Aral Tankstelle,ARAL,Westend,52,46399,Bocholt,51.8386269,6.601342,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""23:30""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""23:30""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""23:30""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-5ac50622cd18,star Tankstelle,STAR,Plettenberger Straße,38,58791,Werdohl,51.262814,7.776453,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-5b3749294d18,star Tankstelle,STAR,Lütgendortmunder Hellweg,23,44388,Dortmund,51.497975,7.359313,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""20:00""}]}]}",2023-05-01
388fd514-cb48-4ea9-a935-3629ce3bde53,Shell Heek Ludgeristr. 34,Shell,Ludgeristr.,34,48619,Heek,52.118878,7.10892,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""09:00"",""endp"":""20:00""}]}]}",2023-05-01
389be6d6-9f78-45ca-b9af-a708c52e459b,TotalEnergies Bergisch Gladbach,TotalEnergies,Paffrather Str. ,215,51469,Bergisch Gladbach,50.995278,7.109758,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
1cffa956-568b-44d3-ae75-1fd8e9a33a65,Aral Tankstelle,ARAL,Möhnestraße,22,59929,Brilon,51.40322,8.571145,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-5c2395d64d18,star Tankstelle,STAR,Stauffenbergstraße,10,32791,Lage,51.989722,8.790706,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
38d34d53-f3be-44ec-9fbf-eb1d95bc2ace,Markttankstelle,Tankstelle,Viktoriastraße,3,44532,Lünen,51.6085,7.52162,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]}]}",2023-05-01
38f98fa8-601b-47e8-a09e-a3c181f8bd5c,Mike Manfred Terbeck,Westfalen,Werler Str., 238-240,59063,Hamm,51.66197,7.83439,2014-03-18 16:45:31+01,{},2023-05-01
6509189f-29e9-4774-b628-f95cfde5b971,Shell Viersen Freiheitsstr. 234,Shell,Freiheitsstr.,234,41747,Viersen,51.25045,6.402188,2014-03-18 16:45:31+01,{},2023-05-01
38fac483-a176-4bcf-a01f-cbf9180294f5,Freie Tankstelle Handelshof,BFT,Rönneterring,12,41068,Mönchengladbach ,51.19528,6.3874,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""20:15""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""19:45""}]}]}",2023-05-01
3906f9c2-fa2e-47f8-b25a-23a35a83c623,Larissa Schulz,Westfalen,Paderborner Str.,319,33689,Bielefeld,51.93216,8.60815,2014-03-18 16:45:31+01,{},2023-05-01
d2b759c5-cb78-4d04-99a9-bb0335955f4b,BFT-Service Center Lipinski,Frei,Rotthauser Str.,53,45879,Gelsenkirchen,51.503798,7.0916,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""19:30""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""15:30""}]}]}",2023-05-01
3924516c-d9c8-47c4-aa9b-6c460c915595,Michael Böhm,Westfalen,Frettholz,5,32683,Barntrup,51.98904,9.13585,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",2023-05-01
39245647-41e8-41ce-acd7-7a7a91749403,Wilhelm Hölker,Markant,Halterner Str.,61,48249,Dülmen,51.82541,7.27249,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
b01b4a28-a1bf-427c-99cb-ff88d57d77c0,Shell Aachen Prager Ring 106,Shell,Prager Ring,106,52070,Aachen,50.79739,6.108926,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""23:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""23:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""23:00""}]}]}",2023-05-01
3935da4f-8e6a-4de7-9e05-d27597fa8297,Esso Tankstelle,ESSO,HOMBERGER STR. 419, ,47443,MOERS,51.450041,6.677237,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""21:00""}]}]}",2023-05-01
3941a78b-ad6b-484f-b8ab-e4b118946856,Aral Tankstelle,ARAL,Schleidener Straße,152,52076,Aachen,50.7063522,6.181828,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":65,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":30,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
79ae56b7-d4f5-4a1a-860e-a463a8af5175,Shell Solingen Schützenstr. 218,Shell,Schützenstr.,218,42659,Solingen,51.162311,7.110303,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""05:00"",""endp"":""23:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]}]}",2023-05-01
1d0aedf7-96c2-4dba-afec-a508044b8b59,OIL! Tankstelle Bochum,OIL!,Wittener Straße 262,,44803,Bochum,51.472,7.25404,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""04:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
b0691704-eedc-41b4-bec1-537df534292f,Shell Wuppertal Dahler Str. 34,Shell,Dahler Str.,34,42389,Wuppertal,51.279132,7.238225,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":255,""periods"":[{""startp"":""00:00"",""endp"":""03:00""}]},{""applicable_days"":255,""periods"":[{""startp"":""03:30"",""endp"":""00:00""}]}]}",2023-05-01
7491b735-50b7-4343-9156-9fd238b28062,"Tankstelle Sauerwald, Altenbeken",Sauerwald,Adenauerstraße,1a,33184,Altenbeken,51.763275,8.928318,2014-03-18 16:45:31+01,{},2023-05-01
b09b21d9-a27d-4bf7-9912-a041a86f09fb,Shell Bielefeld Voltmannstr. 192,Shell,Voltmannstr.,192,33613,Bielefeld,52.049042,8.509464,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
75abfa26-522d-4b5a-9dac-3b15ab49ad47,Raiffeisen Warendorf eG,Raiffeisen,Herkulesweg,3,48324,Sendenhorst,51.84276,7.84584,2014-03-18 16:45:31+01,{},2023-05-01
39a78ff5-d58a-4ee1-b89b-c7e5ffb5a34b,Elan Herford,ELAN,Salzufler Str ,65,32052,Herford,52.109922,8.687348,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""23:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]}]}",2023-05-01
39add580-4053-4eb2-8a4a-2744c249c48c,Aral Tankstelle,ARAL,Nievenheimer Straße,6,41469,Neuss,51.15772,6.731179,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
b10257da-56c0-4ec4-b7ec-0c2a8fb6f544,Roring GmbH,Freie Tankstelle,Alte Dorstener Strasse ,20,46514,Schermbeck,51.69369,6.87904,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:30"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",2023-05-01
b115571c-0dc1-4dc5-b517-fe279ef3fdaa,OIL! Tankstelle Heiligenhaus,OIL!,Höseler Straße 14,,42579,Heiligenhaus,51.326,6.95254,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":31,""periods"":[{""startp"":""05:30"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
b16f8dc8-e2e7-4c21-abdd-a808947aa70c,TotalEnergies Froendenberg,TotalEnergies,Westicker Str. ,58,58730,Froendenberg,51.475344,7.788722,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-63ab1f800d1d,star Tankstelle,STAR,Vennhofallee,54,33689,Bielefeld,51.947805,8.582413,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""10:00"",""endp"":""22:00""}]}]}",2023-05-01
39ea5b14-7902-4fd1-9869-ab12ef87b38e,Esso Tankstelle,ESSO,AUF DEM ALTEN KAMP 12, ,44803,BOCHUM,51.457483,7.238957,2014-03-18 16:45:31+01,{},2023-05-01
b1a67e95-0c0d-4010-a4b7-c370cbc4b2bc,Esso Tankstelle,ESSO,MUELHEIMER STR. 151, ,47058,DUISBURG,51.433637,6.794265,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]}]}",2023-05-01
2edb944d-7761-4068-a507-0ea79a86dfcf,Georg Behrens,LIQUI-MOLY,Hattinger Str. ,124,58332,Schwelm,51.2993,7.27635,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""20:00""}]}]}",2023-05-01
2edd74d3-0548-499e-9df0-c473d6f63d49,Aral Tankstelle,ARAL,Herforder Str.,147-151,32257,Bünde,52.1849937,8.604273,2014-03-18 16:45:31+01,{},2023-05-01
005056ba-7cb6-1ed2-bceb-650366684d1d,star Tankstelle,STAR,Bedburger Weide,20,47551,Bedburg-Hau,51.770861,6.187206,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
3a0abb0b-3c8b-4d35-b9b5-0ec49ee51947,TotalEnergies Bochum,TotalEnergies,Berliner Str. ,37,44866,Bochum,51.478273,7.12671,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
2ee82731-1f3e-4aab-815a-fc62af83a736,Shell Ahlen Warendorfer Str. 169,Shell,Warendorfer Str.,169,59227,Ahlen,51.77646,7.897305,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""23:00""}]},{""applicable_days"":224,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]}]}",2023-05-01
3a1d204e-42b2-4315-8ff4-a8d4ecbe065a,Aral Tankstelle,ARAL,Heerstraße,88,53894,Mechernich,50.5883522,6.647133,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",2023-05-01
b24e0506-f861-4cb6-b8b8-b573a2a8dcb8,Bft Alsdorf Aachener Straße 26,bft,Aachener Straße,26,52477,Alsdorf,50.85644,6.202167,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""04:00"",""endp"":""23:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""04:00"",""endp"":""00:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""06:00"",""endp"":""00:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-67c79e1bcd1f,star Tankstelle,STAR,Dürener Straße,99,50171,Kerpen,50.86121,6.64465,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",2023-05-01
3a60f750-0fe3-4e35-8caa-a21e0ea031f0,Aral Tankstelle,ARAL,Lauerstraße,12,41812,Erkelenz,51.0963173,6.215489,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":65,""periods"":[{""startp"":""08:00"",""endp"":""19:00""}]},{""applicable_days"":30,""periods"":[{""startp"":""04:45"",""endp"":""20:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""05:30"",""endp"":""19:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-683fd2c3cd1f,star Tankstelle,STAR,Am Wahler Berg,1,41541,Dormagen,51.127925,6.807114,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""21:30""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:30""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""21:30""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-68e4c06b8d20,star Tankstelle,STAR,Hochbendweg,1,47804,Krefeld,51.30903,6.51361,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",2023-05-01
85a803cc-60ad-4de4-b0e0-7c5b31a896a2,Shell Bottrop A2 Bottrop Sued ,Shell,A2 Bottrop Sued,,46242,Bottrop,51.539923,6.885957,2014-03-18 16:45:31+01,{},2023-05-01
005056ba-7cb6-1ed2-bceb-6923b73a8d20,star Tankstelle,STAR,Ihmerter Straße,101,58675,Hemer,51.349336,7.746987,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""21:00""}]}]}",2023-05-01
005056ba-7cb6-1ed2-bceb-69569de48d20,star Tankstelle,STAR,Marburger Straße,413,57223,Kreuztal,50.967766,8.04214,2014-03-18 16:45:31+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""23:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""23:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""23:00""}]}]}",2023-05-01
f1ce5389-4914-4061-b4a1-8f414a1d683c,Aral Tankstelle,ARAL,Neusser Straße,45,52428,Jülich,50.9280472,6.365275,2014-03-18 16:45:31+01,{},2023-05-01
